cycle_str,t_elapsed,unix_ts,cand_id,decode_success,sync_score,snr,llr_sd,ldpc_iters
251129_124400,13.049,1764420253.049,900,0,2.3527750968933105,-4,1.7618532,0
251129_124400,13.048,1764420253.048,841,0,2.823063850402832,9,1.791454,0
251129_124400,13.084,1764420253.084,930,1,2.989044189453125,13,3.709843,5
251129_124400,13.135,1764420253.135,868,1,4.061204433441162,-5,2.4285285,3
251129_124400,13.405,1764420253.405,857,0,3.3851959705352783,8,2.4221106,0
251129_124400,13.409,1764420253.409,906,0,2.927744150161743,-4,2.7339137,0
251129_124400,13.418,1764420253.418,1090,0,3.036527633666992,2,2.2106378,0
251129_124400,13.408,1764420253.408,903,0,4.349530220031738,-4,2.2645183,0
251129_124400,13.407,1764420253.407,1091,0,2.4600164890289307,2,2.5880487,0
251129_124400,13.417,1764420253.417,904,1,6.135250091552734,-4,3.1962175,0
251129_124400,13.42,1764420253.42,830,0,3.221968412399292,-5,2.1964889,0
251129_124400,13.46,1764420253.46,833,0,5.0556840896606445,-5,2.1720967,0
251129_124400,13.459,1764420253.459,844,0,2.807326555252075,2,2.1795547,0
251129_124400,13.493,1764420253.493,858,0,2.978606700897217,9,2.1263065,0

251129_124400,13.457,1764420253.457,832,1,6.941779613494873,-6,3.063313,1
251129_124400,13.5,1764420253.5,905,1,5.5258941650390625,-4,3.2556832,1
251129_124400,13.501,1764420253.501,843,0,2.882869005203247,3,2.125425,0
251129_124400,13.523,1764420253.523,1089,0,2.9114975929260254,2,2.0790977,0
251129_124400,13.824,1764420253.824,927,0,2.8445112705230713,13,3.183189,31
251129_124400,14.119,1764420254.119,834,0,2.6504642963409424,-5,2.418263,26
251129_124400,14.162,1764420254.162,45,0,2.524742841720581,3,3.3483062,0
251129_124400,14.16,1764420254.16,186,0,3.530092477798462,1,3.353904,0
251129_124400,14.158,1764420254.158,54,0,2.763779878616333,9,3.479158,0
251129_124400,14.159,1764420254.159,853,0,3.918355703353882,9,3.5932806,0
251129_124400,14.161,1764420254.161,55,0,3.714296340942383,9,3.531622,0
251129_124400,14.164,1764420254.164,999,0,2.4921019077301025,-15,3.253237,0
251129_124400,14.164,1764420254.164,42,0,3.28841495513916,3,3.531839,0
251129_124400,14.163,1764420254.163,925,0,3.089454174041748,13,3.262302,0
251129_124400,14.167,1764420254.167,854,0,3.9900894165039062,9,3.2454371,0
251129_124400,14.193,1764420254.193,907,0,2.3405656814575195,-4,3.247134,0
251129_124400,14.198,1764420254.198,41,0,2.521277666091919,3,3.1230085,0
251129_124400,14.157,1764420254.157,852,0,2.819817304611206,9,3.5097656,0
251129_124400,14.2,1764420254.2,909,0,2.559523582458496,-4,3.102339,0
251129_124400,14.202,1764420254.202,856,0,2.887937307357788,9,3.088352,0
251129_124400,14.201,1764420254.201,56,0,3.751491069793701,9,3.1303658,0
251129_124400,14.199,1764420254.199,43,0,3.347515821456909,3,3.1104615,0
251129_124400,14.223,1764420254.223,931,0,2.4319629669189453,13,2.957782,0
251129_124400,14.228,1764420254.228,450,0,2.441075563430786,13,2.7977211,0
251129_124400,14.23,1764420254.23,908,0,2.878859758377075,-4,2.7006886,0
251129_124400,14.232,1764420254.232,161,0,2.419156074523926,2,2.598429,0
251129_124400,14.199,1764420254.199,1125,0,2.9520058631896973,10,3.1883733,0
251129_124400,14.236,1764420254.236,1098,0,3.25156831741333,-10,2.5144992,0
251129_124400,14.204,1764420254.204,221,0,2.3495984077453613,10,2.9682372,0
251129_124400,14.202,1764420254.202,855,0,3.5733489990234375,9,3.0994153,0
251129_124400,14.234,1764420254.234,901,0,2.533862352371216,-4,2.5600972,0
251129_124400,14.225,1764420254.225,57,0,3.3314692974090576,9,2.9376569,0
251129_124400,14.235,1764420254.235,1126,0,2.7033402919769287,10,2.8603675,0
251129_124400,14.239,1764420254.239,58,0,2.6106553077697754,9,2.8287578,0
251129_124400,14.238,1764420254.238,1099,0,2.8588316440582275,-10,2.391958,0
251129_124400,14.262,1764420254.262,460,0,2.9248223304748535,-7,1.9624512,0
251129_124400,14.261,1764420254.261,459,0,2.567932605743408,-7,1.7183124,0
251129_124415,0.735,1764420255.735,243,0,2.6205027103424072,-14,2.293892,21
251129_124415,1.118,1764420256.118,44,0,3.04843807220459,3,2.9326735,32
251129_124415,1.172,1764420256.172,926,0,3.111966848373413,13,3.677529,37
251129_124415,11.54,1764420266.54,1467,0,2.4174485206604004,0,1.8884969,0
251129_124415,11.541,1764420266.541,1465,0,2.57211971282959,0,1.7564572,0
251129_124415,11.54,1764420266.54,1466,0,3.12656831741333,0,1.9477041,0
251129_124415,11.542,1764420266.542,1530,0,2.4919521808624268,9,1.7543037,0
251129_124415,11.578,1764420266.578,1548,0,2.436215400695801,-4,3.2731996,0
251129_124415,11.579,1764420266.579,1510,0,2.4493777751922607,-10,2.5730999,0
251129_124415,11.606,1764420266.606,1379,0,2.3104002475738525,14,2.9285977,0
251129_124415,11.607,1764420266.607,1378,0,2.3687379360198975,14,3.2213392,0
251129_124415,11.728,1764420266.728,1426,0,2.452749729156494,0,1.8142788,0
251129_124415,11.772,1764420266.772,1374,0,2.5911829471588135,-2,1.8173178,0
251129_124415,11.773,1764420266.773,1376,0,2.8465747833251953,14,2.5863144,0
251129_124415,11.771,1764420266.771,1375,0,2.3690192699432373,14,2.8247979,0
251129_124415,11.774,1764420266.774,1373,0,2.6441190242767334,-2,1.8775585,0
251129_124415,11.801,1764420266.801,1377,0,2.849640369415283,14,2.74849,1
251129_124415,11.833,1764420266.833,1470,0,2.9832611083984375,0,1.7154279,0
251129_124415,11.864,1764420266.864,1540,0,3.295569896697998,-4,2.7135098,0
251129_124415,11.865,1764420266.865,1539,0,2.680619716644287,-4,2.9100742,0
251129_124415,11.979,1764420266.979,1501,0,2.488862991333008,-16,1.9385862,0
251129_124415,12.519,1764420267.519,1434,0,2.431201457977295,-17,2.14987,0
251129_124415,12.52,1764420267.52,1368,0,2.976717710494995,-3,1.9160815,0
251129_124415,12.523,1764420267.523,1431,0,2.901423454284668,-15,1.9067718,0
251129_124415,12.524,1764420267.524,1517,0,3.1242940425872803,-9,1.9866215,0
251129_124415,12.548,1764420267.548,1367,0,2.6583399772644043,-3,1.7552577,0
251129_124415,12.521,1764420267.521,1433,0,3.623088836669922,-15,1.9144619,0
251129_124415,12.52,1764420267.52,1555,0,2.718841075897217,-8,2.583451,0
4,0
251129_124415,12.551,1764420267.551,1615,0,2.3969435691833496,-19,1.7511191,0
251129_124415,12.648,1764420267.648,1437,1,9.428085327148438,-17,3.7834957,0
251129_124415,12.65,1764420267.65,1547,0,3.4244353771209717,-4,3.536727,0
251129_124415,12.666,1764420267.666,1440,0,3.096564531326294,-17,3.4278316,0
251129_124415,12.652,1764420267.652,1382,0,10.44863510131836,14,3.6897683,0
251129_124415,12.705,1764420267.705,1580,1,4.766825199127197,12,3.4365146,1
251129_124415,12.647,1764420267.647,1545,1,9.862123489379883,-4,4.111545,0
251129_124415,12.652,1764420267.652,1544,1,7.642071723937988,-4,3.5516295,0
251129_124415,12.716,1764420267.716,1381,0,9.073976516723633,14,3.3348682,0
251129_124415,12.649,1764420267.649,1581,1,5.133730411529541,12,3.7096477,0
251129_124415,12.727,1764420267.727,1558,1,8.2764892578125,-9,3.2840269,0
251129_124415,12.794,1764420267.794,1435,0,3.1991019248962402,-17,3.2280538,0
251129_124415,12.791,1764420267.791,1412,1,3.5401711463928223,4,3.2271888,0
251129_124415,12.796,1764420267.796,1383,0,7.511368751525879,14,3.1655793,0
251129_124415,12.913,1764420267.913,1546,1,7.881329536437988,-4,3.7091513,3
251129_124415,12.914,1764420267.914,1355,0,8.518404960632324,0,3.064141,0
251129_124415,12.994,1764420267.994,1579,0,2.6108734607696533,12,3.0170922,0
251129_124415,12.996,1764420267.996,1380,0,4.770455360412598,14,3.019907,0
251129_124415,13.071,1764420268.071,1439,0,4.134992599487305,-17,3.0025601,0
251129_124415,13.119,1764420268.119,1436,1,7.461137294769287,-17,3.234977,3
251129_124415,13.121,1764420268.121,1595,1,7.389150619506836,-5,3.2338188,3
251129_124415,13.272,1764420268.272,1429,1,6.560513496398926,-1,3.3741534,4
251129_124415,13.203,1764420268.203,1411,1,3.3632664680480957,4,3.0014348,1
251129_124415,13.236,1764420268.236,1438,1,7.340734958648682,-17,3.4084039,6
251129_124415,13.324,1764420268.324,1427,0,3.8629050254821777,-1,2.8249907,0
251129_124415,13.359,1764420268.359,1392,0,5.052890777587891,8,2.8085186,0
251129_124415,13.323,1764420268.323,1507,1,7.7826008796691895,-10,2.9770365,1
251129_124415,13.361,1764420268.361,1559,1,6.859309196472168,-9,2.7965522,0
251129_124415,13.414,1764420268.414,1556,0,2.676983594894409,-8,2.7274957,0
251129_124415,13.448,1764420268.448,1441,0,2.854914426803589,-17,2.7170694,0
251129_124415,13.477,1764420268.477,1391,0,6.445565700531006,8,2.6542292,0
251129_124415,13.497,1764420268.497,1594,0,5.0818071365356445,-5,2.6235337,0
251129_124415,13.637,1764420268.637,1428,1,6.545013427734375,-1,3.428617,8
251129_124415,13.738,1764420268.738,1596,1,6.679788112640381,-5,3.0322886,5
251129_124415,13.731,1764420268.731,1354,0,5.9737935066223145,0,2.5575755,0
251129_124415,13.667,1764420268.667,1353,0,2.788236618041992,0,2.5888526,0
251129_124415,13.809,1764420268.809,1597,0,3.6433298587799072,-5,2.4557421,0
251129_124415,13.808,1764420268.808,1384,0,2.883988857269287,13,2.535758,0
251129_124415,13.839,1764420268.839,1560,0,3.232534646987915,-9,2.452827,0
251129_124415,13.849,1764420268.849,1508,1,6.681166172027588,-10,2.712383,2
251129_124415,13.87,1764420268.87,1357,0,5.089841842651367,0,2.4377248,0
251129_124415,13.904,1764420268.904,1442,0,2.8436732292175293,-17,2.3497062,0
251129_124415,13.925,1764420268.925,1506,0,5.546560287475586,-10,2.333001,0
251129_124415,13.963,1764420268.963,1572,0,3.368191719055176,-4,2.2689137,0
251129_124415,13.96,1764420268.96,1549,0,2.5973355770111084,-12,2.2760468,0
251129_124415,13.965,1764420268.965,1419,0,2.591360330581665,-8,2.266165,0
251129_124415,14.002,1764420269.002,1557,1,6.385305881500244,-8,2.6794786,4
251129_124415,14.047,1764420269.047,1430,0,4.061929702758789,0,2.2615538,0
251129_124415,14.098,1764420269.098,1390,0,4.661713123321533,8,2.196491,0
251129_124415,14.099,1764420269.099,1469,0,3.1577060222625732,0,2.2093089,0
251129_124415,14.154,1764420269.154,1475,0,8.044095039367676,0,2.185472,0
251129_124415,14.173,1764420269.173,1617,0,3.17525315284729,-22,2.1246445,0
251129_124415,14.203,1764420269.203,1575,0,2.7272207736968994,-4,2.100235,0
251129_124415,14.241,1764420269.241,1408,0,3.4519994258880615,4,2.0804875,0
251129_124415,14.242,1764420269.242,1512,0,2.4455952644348145,-13,2.1132503,0
251129_124415,14.296,1764420269.296,1573,1,5.149909496307373,-4,2.7140908,8
251129_124415,14.266,1764420269.266,1616,0,2.951768398284912,-21,2.01822,0
251129_124415,14.32,1764420269.32,1513,0,2.6839449405670166,-13,2.00986,0
251129_124415,14.374,1764420269.374,1366,0,2.5175890922546387,-6,1.9117581,0
251129_124415,14.321,1764420269.321,1468,0,2.5491585731506348,0,1.9855967,0
251129_124415,14.28,1764420269.28,1417,0,2.821467638015747,-8,2.010026,0
251129_124415,14.373,1764420269.373,1509,0,3.740907907485962,-10,1.936054,0
251129_124415,14.378,1764420269.378,1418,0,3.035970449447632,-8,1.9010211,0
251129_124415,14.391,1764420269.391,1474,0,6.295741558074951,0,1.9031175,0
251129_124415,14.483,1764420269.483,1618,0,2.666808843612671,-24,1.8826452,0
251129_124415,14.475,1764420269.475,1476,0,6.114862442016602,0,1.8955897,0
251129_124415,14.444,1764420269.444,1413,1,2.4604880809783936,4,2.6232789,6
251129_124415,14.482,1764420269.482,1477,0,2.929887056350708,0,1.8941242,0
251129_124415,14.513,1764420269.513,1550,0,2.406465530395508,-18,1.8422627,0
251129_124415,14.548,1764420269.548,1473,0,2.6531929969787598,0,1.7914991,0
251129_124415,14.502,1764420269.502,1551,0,2.3439111709594727,-10,1.860198,0
251129_124415,14.547,1764420269.547,1514,0,2.927656888961792,-15,1.7943366,0
251129_124415,14.446,1764420269.446,1515,0,2.7379674911499023,-15,1.8973819,0
251129_124415,14.628,1764420269.628,1350,0,2.5074994564056396,-4,1.7089214,0
251129_124415,14.651,1764420269.651,1398,0,2.3039908409118652,7,2.7257738,0
251129_124415,14.653,1764420269.653,1351,0,2.3816401958465576,0,2.4791346,0
251129_124415,14.598,1764420269.598,1450,0,4.036092281341553,-8,1.7858195,0
251129_124415,14.563,1764420269.563,1365,0,2.311378002166748,-4,1.8102087,0
251129_124415,14.641,1764420269.641,1399,0,3.3501052856445312,7,3.111078,0
251129_124415,14.655,1764420269.655,1568,0,2.7831530570983887,-4,2.2876222,0
251129_124415,14.747,1764420269.747,1400,0,2.528704881668091,7,3.127662,0
251129_124415,14.745,1764420269.745,1472,0,3.293454647064209,0,1.785407,0
251129_124415,14.749,1764420269.749,1403,0,2.345257043838501,4,2.1614952,0
251129_124415,14.773,1764420269.773,1385,0,2.4805045127868652,12,1.7687627,0
251129_124415,14.75,1764420269.75,1567,0,2.338158130645752,-4,1.9058207,0
251129_124430,0.648,1764420270.648,1582,0,3.472771644592285,12,3.032508,25
251129_124430,0.726,1764420270.726,1356,0,7.443576812744141,0,2.9107215,22
251129_124430,0.843,1764420270.843,1543,0,3.3747546672821045,-4,3.5551915,31
251129_124430,0.95,1764420270.95,1574,0,4.815148830413818,-4,2.4337745,21
251129_124430,1.02,1764420271.02,1621,0,2.6527719497680664,-6,3.3697505,0
251129_124430,1.019,1764420271.019,1423,1,10.71874713897705,-6,3.5415556,0
251129_124430,1.022,1764420271.022,1583,0,2.3386809825897217,12,3.2660253,0
251129_124430,1.023,1764420271.023,1625,1,9.17969799041748,-6,3.9950142,0
251129_124430,1.025,1764420271.025,1397,0,3.104581594467163,7,3.0475507,0
251129_124430,1.018,1764420271.018,1422,1,11.178750991821289,-6,3.7130191,0
251129_124430,1.054,1764420271.054,1626,1,9.52514362335205,-6,4.1217995,0
251129_124430,1.077,1764420271.077,1416,0,2.3055238723754883,4,2.9710972,0
251129_124430,1.026,1764420271.026,1624,0,5.449522018432617,-6,3.008083,0
251129_124430,1.024,1764420271.024,1395,0,3.766799211502075,7,3.0795135,0
251129_124430,1.081,1764420271.081,1394,0,3.155046224594116,7,2.9468856,0
251129_124430,1.098,1764420271.098,1586,0,2.36844539642334,12,2.883136,0
251129_124430,1.056,1764420271.056,1424,0,5.943103790283203,-6,2.995868,0
251129_124430,1.079,1764420271.079,1623,0,2.6298773288726807,-5,2.946929,0
251129_124430,1.105,1764420271.105,1401,0,2.3786613941192627,5,2.7168598,0
251129_124430,1.101,1764420271.101,1358,0,2.511298656463623,0,2.8235111,0
251129_124430,1.095,1764420271.095,1585,0,2.7886579036712646,12,2.9257748,0
251129_124430,1.1,1764420271.1,1584,0,2.748491048812866,12,2.8279536,0
251129_124430,1.153,1764420271.153,1554,0,2.42997145652771,-8,2.6983302,0
251129_124430,1.103,1764420271.103,1622,0,2.3310911655426025,-6,2.9446797,0
251129_124430,1.123,1764420271.123,1393,0,3.004382848739624,7,2.6500623,0
251129_124430,1.175,1764420271.175,1420,0,2.770214796066284,-9,2.360045,0
251129_124430,1.169,1764420271.169,1396,0,2.8310484886169434,7,2.5859485,0
251129_124430,1.173,1764420271.173,1463,0,2.5587499141693115,0,2.4502563,0
251129_124430,1.107,1764420271.107,1593,0,2.7908895015716553,-5,2.7099023,0
251129_124430,1.214,1764420271.214,1359,0,2.4359309673309326,0,2.5350194,0
251129_124430,1.216,1764420271.216,1511,0,2.5014727115631104,-13,2.2686226,0
251129_124430,1.221,1764420271.221,1591,0,2.3375964164733887,-5,2.2754064,0
251129_124430,1.223,1764420271.223,1371,0,4.319300174713135,-2,2.0385015,0
251129_124430,1.225,1764420271.225,1598,0,2.6217639446258545,-6,2.024277,0
251129_124430,1.19,1764420271.19,1410,0,2.4057066440582275,4,2.4930344,0
251129_124430,1.219,1764420271.219,1587,0,2.349562168121338,12,2.2409267,0
251129_124430,1.2,1764420271.2,1409,0,2.5446152687072754,4,2.2698162,0
251129_124430,1.263,1764420271.263,1599,0,2.637676239013672,-6,1.7275428,0
251129_124430,1.218,1764420271.218,1369,0,2.611042022705078,-2,2.2680123,0
251129_124430,1.248,1764420271.248,1490,0,2.3410258293151855,-7,1.8962228,0
251129_124430,1.252,1764420271.252,1370,0,3.9512224197387695,-2,1.7346253,0
251129_124430,1.249,1764420271.249,1372,0,2.732353448867798,-2,1.8850037,0
251129_124430,1.265,1764420271.265,1479,0,3.268970489501953,0,1.7029601,0
251129_124430,1.249,1764420271.249,1562,0,2.3942341804504395,-4,1.765071,0
251129_124430,1.436,1764420271.436,1627,1,5.799674987792969,-6,3.2823727,6
251129_124430,1.575,1764420271.575,1421,1,6.950935363769531,-6,2.997525,7
251129_124430,2.057,1764420272.057,1592,0,2.9375100135803223,-5,2.7668927,34
251129_124430,10.475,1764420280.475,1855,0,2.316309690475464,10,2.4160836,0
251129_124430,10.476,1764420280.476,1854,0,2.7690041065216064,10,2.368319,0
251129_124430,10.494,1764420280.494,1798,0,2.385363817214966,-9,2.117598,0
251129_124430,10.564,1764420280.564,2080,0,2.5380938053131104,-10,1.817193,0
251129_124430,10.622,1764420280.622,1794,0,2.3434958457946777,-9,1.7813594,0
251129_124430,10.791,1764420280.791,2012,0,3.593705415725708,-16,1.7697135,0
251129_124430,10.826,1764420280.826,1857,0,3.5216715335845947,10,2.1087246,0
251129_124430,10.827,1764420280.827,1856,0,2.300510883331299,10,1.9928246,0
251129_124430,10.867,1764420280.867,1858,0,3.3131420612335205,10,2.2115176,0
251129_124430,10.887,1764420280.887,2081,0,2.4697458744049072,-8,1.8236741,0
251129_124430,10.927,1764420280.927,2078,0,2.606106996536255,-12,2.316328,0
251129_124430,10.96,1764420280.96,1793,0,2.764224052429199,-9,1.7640622,0
251129_124430,10.99,1764420280.99,2006,0,3.3770852088928223,-14,1.8642977,0
251129_124430,11.024,1764420281.024,2041,0,2.70751690864563,7,2.0038795,0
251129_124430,11.409,1764420281.409,2042,0,2.6852798461914062,7,1.9613726,22
251129_124430,11.434,1764420281.434,2077,0,2.6051952838897705,-9,2.0664876,0
251129_124430,11.433,1764420281.433,2076,0,3.327332019805908,-11,2.2708805,0
251129_124430,11.435,1764420281.435,2075,0,2.988760471343994,-11,1.8625584,0
251129_124430,11.579,1764420281.579,1753,0,3.0891664028167725,-8,1.9354167,0
251129_124430,11.579,1764420281.579,2018,0,2.321762800216675,-16,1.8736839,0
251129_124430,11.58,1764420281.58,1754,0,2.3285980224609375,-8,1.9513363,0
251129_124430,12.097,1764420282.097,2079,0,2.3374619483947754,-13,2.1404757,30
251129_124430,12.101,1764420282.101,1927,0,2.5593788623809814,-15,1.9884678,0
251129_124430,12.102,1764420282.102,1926,0,3.2916624546051025,-15,2.3381214,0
251129_124430,12.201,1764420282.201,1761,0,2.371060609817505,6,2.8657432,0
251129_124430,12.2,1764420282.2,1767,0,3.2500460147857666,6,3.7002432,0
251129_124430,12.202,1764420282.202,1918,0,2.5012106895446777,-15,2.6506207,0
251129_124430,12.203,1764420282.203,1758,0,2.9450576305389404,5,2.6164904,0
251129_124430,12.204,1764420282.204,1992,0,2.925441026687622,17,2.878867,0
251129_124430,12.203,1764420282.203,1759,0,2.663914680480957,5,2.5874467,0
251129_124430,12.211,1764420282.211,1920,0,2.405003786087036,-15,2.3744571,0
251129_124430,12.213,1764420282.213,1919,0,2.595670700073242,-15,2.3657746,0
251129_124430,12.214,1764420282.214,1807,0,2.5764970779418945,-9,2.2181184,0
251129_124430,12.205,1764420282.205,1993,0,3.2739498615264893,17,2.619906,0
251129_124430,12.217,1764420282.217,1851,0,3.1401352882385254,10,2.0479102,0
251129_124430,12.216,1764420282.216,1930,0,3.026257276535034,-15,2.1253448,0
251129_124430,12.201,1764420282.201,1768,0,3.7601137161254883,6,3.4904761,0
251129_124430,12.219,1764420282.219,1795,0,3.0357422828674316,-9,2.0117486,0
251129_124430,12.207,1764420282.207,1760,0,2.617831230163574,6,2.8712766,0
251129_124430,12.222,1764420282.222,1853,0,3.194734573364258,10,1.9971061,0
251129_124430,12.206,1764420282.206,1757,0,2.5021517276763916,5,2.580331,0
251129_124430,12.202,1764420282.202,1994,0,2.894122362136841,17,3.0583577,0
251129_124430,12.221,1764420282.221,1796,0,3.620830774307251,-9,2.000248,0
251129_124430,12.227,1764420282.227,1915,0,2.963151216506958,-15,1.9587653,0
251129_124430,12.225,1764420282.225,1852,0,4.029883861541748,10,1.9961065,0
251129_124430,12.229,1764420282.229,1929,0,3.0535881519317627,-15,1.8599633,0
251129_124430,12.226,1764420282.226,1779,0,2.773092746734619,8,1.9788574,0
251129_124430,12.228,1764420282.228,1797,0,3.324063777923584,-9,1.8116724,0
251129_124430,12.227,1764420282.227,1780,0,2.3990046977996826,8,1.9619331,0
251129_124430,12.232,1764420282.232,1916,0,3.181654691696167,-15,1.8076501,0
251129_124430,12.231,1764420282.231,1917,0,2.670478582382202,-15,1.7791855,0
251129_124430,12.23,1764420282.23,1755,0,3.06119704246521,-8,1.8069038,0
251129_124430,12.257,1764420282.257,1928,0,2.650303602218628,-17,1.7029374,0
251129_124430,12.25,1764420282.25,1776,0,6.022835731506348,9,1.7141528,0
251129_124430,12.312,1764420282.312,1932,0,2.5965707302093506,-17,1.7222708,0
251129_124430,12.313,1764420282.313,1770,0,2.3567302227020264,5,2.4787462,0
251129_124430,12.699,1764420282.699,2083,0,2.403287410736084,-7,2.2035072,0
251129_124430,12.698,1764420282.698,1459,0,2.5293703079223633,11,3.124485,0
251129_124430,12.699,1764420282.699,1486,0,4.339117050170898,-8,2.617021,0
251129_124430,12.7,1764420282.7,1494,0,4.702572345733643,-12,2.05902,0
251129_124430,12.703,1764420282.703,1495,0,9.457742691040039,-12,2.022027,0
251129_124430,12.703,1764420282.703,1458,0,2.3432228565216064,11,3.3876882,0
251129_124430,12.702,1764420282.702,1485,0,3.7723991870880127,-8,2.1834087,0
251129_124430,12.727,1764420282.727,1806,0,2.3770532608032227,-9,2.4504774,27
251129_124430,12.701,1764420282.701,1496,0,10.827448844909668,-12,1.9888659,0
251129_124430,12.725,1764420282.725,1498,0,3.1943368911743164,-11,1.9753541,0
251129_124430,12.731,1764420282.731,1497,0,7.635380268096924,-12,1.9100721,0
251129_124430,12.732,1764420282.732,2007,0,3.1824989318847656,-16,1.8605367,0
251129_124430,13.159,1764420283.159,1487,0,3.0145883560180664,-8,2.5001237,25
251129_124430,13.236,1764420283.236,2003,1,5.453093528747559,-4,3.722324,0
251129_124430,13.234,1764420283.234,1764,1,12.908459663391113,6,3.7937315,0
251129_124430,13.234,1764420283.234,1997,1,11.628496170043945,17,3.8284333,0
251129_124430,13.233,1764420283.233,2089,0,2.379927635192871,-7,3.8043616,0
251129_124430,13.231,1764420283.231,2086,1,9.312010765075684,-7,4.2546782,0
251129_124430,13.231,1764420283.231,2085,1,8.120071411132812,-7,4.108001,0
251129_124430,13.262,1764420283.262,1765,1,10.899993896484375,6,3.5312881,0
251129_124430,13.239,1764420283.239,1781,1,3.0514769554138184,4,3.5451894,0
251129_124430,13.232,1764420283.232,1782,1,4.635085582733154,4,4.0569096,0
251129_124430,13.268,1764420283.268,2002,1,5.420187473297119,-4,3.4612775,0
251129_124430,13.236,1764420283.236,1996,1,10.233779907226562,17,3.6588125,0
251129_124430,13.292,1764420283.292,2084,0,4.307526588439941,-7,3.4277122,0
251129_124430,13.321,1764420283.321,1783,1,7.265855312347412,4,3.7343001,1
251129_124430,13.341,1764420283.341,1456,0,3.7079153060913086,11,3.2826376,0
251129_124430,13.289,1764420283.289,2040,0,2.34232759475708,7,3.460687,0
251129_124430,13.347,1764420283.347,1766,0,5.1841044425964355,6,3.225118,0
251129_124430,13.358,1764420283.358,2088,0,2.5671989917755127,-7,3.2343376,0
251129_124430,13.388,1764420283.388,1999,0,2.749635934829712,17,3.0772166,0

251129_124430,13.39,1764420283.39,1801,1,12.596531867980957,-9,3.052399,0
251129_124430,13.388,1764420283.388,1995,0,5.148294448852539,17,3.1138442,0
251129_124430,13.393,1764420283.393,1923,0,11.753819465637207,-15,2.9785213,0
251129_124430,13.394,1764420283.394,2004,0,3.609909772872925,-5,2.9574633,0
251129_124430,13.391,1764420283.391,1455,0,2.452054023742676,10,3.0247324,0
251129_124430,13.451,1764420283.451,1570,0,4.053309917449951,17,2.8908577,0
251129_124430,13.459,1764420283.459,1631,0,3.090104341506958,-7,2.7559636,0
251129_124430,13.457,1764420283.457,1457,0,3.6696906089782715,11,2.8476963,0
251129_124430,13.393,1764420283.393,1571,0,4.008813858032227,17,2.9944222,0
251129_124430,13.458,1764420283.458,1632,0,3.1138198375701904,-7,2.9541812,0
251129_124430,13.548,1764420283.548,2001,0,3.2612760066986084,-5,2.6351163,0
251129_124430,13.578,1764420283.578,1402,0,2.3571531772613525,-9,2.621656,0
251129_124430,13.549,1764420283.549,1629,0,2.4114511013031006,-7,2.6296022,0
251129_124430,13.601,1764420283.601,1802,1,10.924717903137207,-9,2.6816719,1
251129_124430,13.612,1764420283.612,1630,0,2.3263800144195557,-7,2.6608543,0
251129_124430,13.626,1764420283.626,1924,0,9.652809143066406,-15,2.5069802,0
251129_124430,13.611,1764420283.611,2087,1,6.646647930145264,-7,3.6524177,4
251129_124430,13.635,1764420283.635,1763,1,9.891154289245605,6,3.2924294,4
251129_124430,13.626,1764420283.626,1628,0,2.464592218399048,-16,2.4984536,0
251129_124430,13.656,1764420283.656,1808,0,2.42022442817688,-10,2.4612129,0
251129_124430,13.654,1764420283.654,1799,0,3.330630302429199,-9,2.4842482,0
251129_124430,13.673,1764420283.673,2110,1,3.1141037940979004,-21,2.4551117,0
251129_124430,13.714,1764420283.714,1922,0,8.712409019470215,-15,2.4270184,0
251129_124430,13.716,1764420283.716,1566,0,2.7528820037841797,17,2.3939958,0
251129_124430,13.704,1764420283.704,1491,0,2.320223093032837,-9,2.427717,0
251129_124430,13.72,1764420283.72,1803,0,5.336074352264404,-9,2.3392322,0
251129_124430,13.802,1764420283.802,2111,1,3.2156879901885986,-21,2.1550493,1
251129_124430,13.719,1764420283.719,1788,0,3.5193233489990234,4,2.3664868,0
251129_124430,13.814,1764420283.814,1789,0,2.670548915863037,4,2.0768135,0
251129_124430,13.881,1764420283.881,1925,0,4.484145164489746,-17,1.9968461,0
251129_124430,13.878,1764420283.878,1921,0,3.6684083938598633,-15,1.9672853,0
251129_124430,13.899,1764420283.899,1493,0,3.0327370166778564,-11,1.9098936,0
251129_124430,13.919,1764420283.919,1800,1,8.833617210388184,-9,2.4334974,2
251129_124430,13.756,1764420283.756,1565,0,3.3274474143981934,17,2.1119244,0
251129_124430,13.953,1764420283.953,1564,0,2.634704351425171,17,1.9088246,0
251129_124430,13.956,1764420283.956,1492,0,2.6955552101135254,-11,1.8981448,0
251129_124430,13.954,1764420283.954,2015,0,4.241034030914307,-14,1.8257179,0
251129_124430,14.022,1764420284.022,1836,0,3.2739639282226562,-3,1.7167528,0
251129_124430,14.006,1764420284.006,1484,0,3.070058584213257,-8,1.7607913,0
251129_124430,13.976,1764420283.976,2014,0,4.9084038734436035,-14,1.8170639,0
251129_124430,14.061,1764420284.061,1998,1,8.036139488220215,17,3.0984504,5
251129_124430,14.398,1764420284.398,1810,1,2.9887397289276123,-9,2.2980993,9
251129_124430,14.735,1764420284.735,1786,0,2.4982645511627197,4,2.9009097,0
251129_124430,14.734,1764420284.734,1454,0,3.0284769535064697,11,2.9360948,0
251129_124430,14.731,1764420284.731,1769,0,2.527268171310425,6,3.2924845,0
