cycle_str,t_elapsed,unix_ts,n_synced,n_pending_demap,n_demapped,n_pending_ldpc,n_ldpcd,n_decoded,n_unique,ldpc_success_pc
251129_124530,8.231,1764420338.231,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.243,1764420338.243,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.255,1764420338.255,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.269,1764420338.269,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.281,1764420338.281,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.293,1764420338.293,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.305,1764420338.305,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.317,1764420338.317,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.329,1764420338.329,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.341,1764420338.341,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.353,1764420338.353,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.365,1764420338.365,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.377,1764420338.377,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.389,1764420338.389,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.401,1764420338.401,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.414,1764420338.414,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.426,1764420338.426,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.437,1764420338.437,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.45,1764420338.45,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.466,1764420338.466,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.478,1764420338.478,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.49,1764420338.49,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.502,1764420338.502,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.514,1764420338.514,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.527,1764420338.527,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.539,1764420338.539,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.551,1764420338.551,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.563,1764420338.563,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.577,1764420338.577,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.589,1764420338.589,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.601,1764420338.601,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.613,1764420338.613,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.625,1764420338.625,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.637,1764420338.637,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.649,1764420338.649,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.661,1764420338.661,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.673,1764420338.673,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.685,1764420338.685,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.697,1764420338.697,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.709,1764420338.709,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.721,1764420338.721,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.733,1764420338.733,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.745,1764420338.745,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.757,1764420338.757,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.769,1764420338.769,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.781,1764420338.781,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.793,1764420338.793,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.805,1764420338.805,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.817,1764420338.817,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.829,1764420338.829,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.841,1764420338.841,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.853,1764420338.853,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.865,1764420338.865,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.879,1764420338.879,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.891,1764420338.891,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.903,1764420338.903,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.915,1764420338.915,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.927,1764420338.927,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.94,1764420338.94,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.952,1764420338.952,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.964,1764420338.964,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.976,1764420338.976,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.987,1764420338.987,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,8.999,1764420338.999,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.011,1764420339.011,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.023,1764420339.023,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.036,1764420339.036,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.048,1764420339.048,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.06,1764420339.06,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.072,1764420339.072,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.084,1764420339.084,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.097,1764420339.097,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.109,1764420339.109,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.121,1764420339.121,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.133,1764420339.133,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.145,1764420339.145,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.157,1764420339.157,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.169,1764420339.169,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.181,1764420339.181,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.193,1764420339.193,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.205,1764420339.205,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.217,1764420339.217,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.229,1764420339.229,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.241,1764420339.241,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.253,1764420339.253,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.265,1764420339.265,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.277,1764420339.277,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.289,1764420339.289,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.301,1764420339.301,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.313,1764420339.313,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.325,1764420339.325,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.337,1764420339.337,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.349,1764420339.349,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.361,1764420339.361,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.373,1764420339.373,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.385,1764420339.385,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.397,1764420339.397,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.409,1764420339.409,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.421,1764420339.421,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.433,1764420339.433,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.445,1764420339.445,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.458,1764420339.458,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.47,1764420339.47,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.482,1764420339.482,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.495,1764420339.495,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.508,1764420339.508,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.52,1764420339.52,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.532,1764420339.532,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.545,1764420339.545,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.557,1764420339.557,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.569,1764420339.569,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.581,1764420339.581,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.593,1764420339.593,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.605,1764420339.605,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.617,1764420339.617,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.629,1764420339.629,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.641,1764420339.641,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.653,1764420339.653,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.665,1764420339.665,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.678,1764420339.678,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.69,1764420339.69,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.702,1764420339.702,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.714,1764420339.714,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.727,1764420339.727,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.738,1764420339.738,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.75,1764420339.75,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.762,1764420339.762,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.774,1764420339.774,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.786,1764420339.786,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.798,1764420339.798,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.81,1764420339.81,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.822,1764420339.822,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.834,1764420339.834,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.846,1764420339.846,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.858,1764420339.858,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.87,1764420339.87,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.882,1764420339.882,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.894,1764420339.894,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.906,1764420339.906,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.918,1764420339.918,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.93,1764420339.93,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.942,1764420339.942,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.955,1764420339.955,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.969,1764420339.969,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.982,1764420339.982,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,9.995,1764420339.995,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.007,1764420340.007,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.02,1764420340.02,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.032,1764420340.032,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.044,1764420340.044,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.057,1764420340.057,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.069,1764420340.069,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.081,1764420340.081,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.093,1764420340.093,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.105,1764420340.105,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.117,1764420340.117,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.129,1764420340.129,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.141,1764420340.141,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.153,1764420340.153,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.165,1764420340.165,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.177,1764420340.177,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.188,1764420340.188,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.2,1764420340.2,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.212,1764420340.212,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.224,1764420340.224,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.237,1764420340.237,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.248,1764420340.248,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.26,1764420340.26,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.272,1764420340.272,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.285,1764420340.285,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.297,1764420340.297,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.309,1764420340.309,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.321,1764420340.321,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.333,1764420340.333,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.345,1764420340.345,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.357,1764420340.357,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.369,1764420340.369,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.381,1764420340.381,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.393,1764420340.393,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.405,1764420340.405,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.418,1764420340.418,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.43,1764420340.43,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.442,1764420340.442,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.454,1764420340.454,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.467,1764420340.467,572,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.493,1764420340.493,564,8,0,0,92,2,1,0.021739106805318688
251129_124530,10.509,1764420340.509,561,3,0,0,92,2,1,0.021739106805318688
251129_124530,10.521,1764420340.521,561,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.541,1764420340.541,555,6,0,0,92,2,1,0.021739106805318688
251129_124530,10.553,1764420340.553,555,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.57,1764420340.57,551,4,0,0,92,2,1,0.021739106805318688
251129_124530,10.582,1764420340.582,551,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.594,1764420340.594,551,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.613,1764420340.613,544,7,0,0,92,2,1,0.021739106805318688
251129_124530,10.625,1764420340.625,544,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.649,1764420340.649,536,8,0,0,92,2,1,0.021739106805318688
251129_124530,10.668,1764420340.668,528,8,0,0,92,2,1,0.021739106805318688
251129_124530,10.68,1764420340.68,528,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.697,1764420340.697,524,4,0,0,92,2,1,0.021739106805318688
251129_124530,10.708,1764420340.708,524,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.726,1764420340.726,519,5,0,0,92,2,1,0.021739106805318688
251129_124530,10.738,1764420340.738,519,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.75,1764420340.75,519,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.766,1764420340.766,514,5,0,0,92,2,1,0.021739106805318688
251129_124530,10.779,1764420340.779,514,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.804,1764420340.804,500,14,0,0,92,2,1,0.021739106805318688
251129_124530,10.815,1764420340.815,500,0,0,0,92,2,1,0.021739106805318688
251129_124530,10.839,1764420340.839,489,11,1,1,92,2,1,0.021739106805318688
251129_124530,10.868,1764420340.868,469,19,0,0,93,2,1,0.0215053532200503
251129_124530,10.892,1764420340.892,457,12,1,1,93,2,1,0.0215053532200503
251129_124530,10.904,1764420340.904,456,0,0,0,94,2,1,0.021276573110028604
251129_124530,10.923,1764420340.923,448,8,0,0,94,2,1,0.021276573110028604
251129_124530,10.935,1764420340.935,448,0,0,0,94,2,1,0.021276573110028604
251129_124530,10.959,1764420340.959,438,10,1,1,94,2,1,0.021276573110028604
251129_124530,10.975,1764420340.975,437,0,0,0,95,2,1,0.021052609418305876
251129_124530,10.999,1764420340.999,426,11,2,2,95,2,1,0.021052609418305876
251129_124530,11.045,1764420341.045,406,18,0,0,97,2,1,0.02061853544480882
251129_124530,11.068,1764420341.068,395,11,2,2,97,2,1,0.02061853544480882
251129_124530,11.09,1764420341.09,386,7,0,0,99,2,1,0.0202019997959598
251129_124530,11.102,1764420341.102,386,0,0,0,99,2,1,0.0202019997959598
251129_124530,11.123,1764420341.123,378,8,0,0,99,2,1,0.0202019997959598
251129_124530,11.135,1764420341.135,378,0,0,0,99,2,1,0.0202019997959598
251129_124530,11.161,1764420341.161,367,11,0,0,99,2,1,0.0202019997959598
251129_124530,11.189,1764420341.189,352,15,2,2,99,2,1,0.0202019997959598
251129_124530,11.219,1764420341.219,336,14,0,0,101,2,1,0.019801960592118226
251129_124530,11.232,1764420341.232,336,0,0,0,101,2,1,0.019801960592118226
251129_124530,11.263,1764420341.263,317,19,1,1,101,2,1,0.019801960592118226
251129_124530,11.29,1764420341.29,305,11,3,3,102,2,1,0.019607823913898124
251129_124530,11.325,1764420341.325,284,18,1,1,105,2,1,0.019047600907046755
251129_124530,11.348,1764420341.348,275,8,0,0,106,2,1,0.01886790672838988
251129_124530,11.363,1764420341.363,273,2,1,1,106,2,1,0.01886790672838988
251129_124530,11.376,1764420341.376,272,0,0,0,107,2,1,0.01869157131628849
251129_124530,11.389,1764420341.389,272,0,0,0,107,2,1,0.01869157131628849
251129_124530,11.42,1764420341.42,255,17,4,4,107,2,1,0.01869157131628849
251129_124530,11.45,1764420341.45,240,11,1,1,111,2,1,0.018018001785583975
251129_124530,11.47,1764420341.47,236,3,2,2,112,2,1,0.01785712691327954
251129_124530,11.484,1764420341.484,234,0,0,0,114,2,1,0.017543844259785737
251129_124530,11.524,1764420341.524,220,14,0,0,114,2,1,0.017543844259785737
251129_124530,11.553,1764420341.553,213,7,1,1,114,2,1,0.017543844259785737
251129_124530,11.573,1764420341.573,205,7,0,0,115,2,1,0.01739128922496589
251129_124530,11.584,1764420341.584,205,0,0,0,115,2,1,0.01739128922496589
251129_124530,11.61,1764420341.61,195,10,0,0,115,2,1,0.01739128922496589
251129_124530,11.63,1764420341.63,189,6,1,1,115,2,1,0.01739128922496589
251129_124530,11.643,1764420341.643,188,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.665,1764420341.665,180,8,0,0,116,2,1,0.017241364447099613
251129_124530,11.683,1764420341.683,174,6,0,0,116,2,1,0.017241364447099613
251129_124530,11.694,1764420341.694,174,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.706,1764420341.706,174,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.719,1764420341.719,172,2,0,0,116,2,1,0.017241364447099613
251129_124530,11.731,1764420341.731,172,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.743,1764420341.743,172,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.761,1764420341.761,167,5,0,0,116,2,1,0.017241364447099613
251129_124530,11.773,1764420341.773,167,0,0,0,116,2,1,0.017241364447099613
251129_124530,11.796,1764420341.796,164,3,6,6,116,2,1,0.017241364447099613
251129_124530,12.139,1764420342.139,153,5,6,5,121,2,1,0.016528911959576894
251129_124530,12.324,1764420342.324,119,28,22,22,127,2,1,0.015748019096047956
251129_124530,12.836,1764420342.836,96,1,8,6,147,2,1,0.013605432921474203
251129_124530,13.753,1764420343.753,69,19,69,69,155,2,1,0.012903217481795173
251129_124530,13.809,1764420343.809,59,-59,59,0,165,5,4,0.03030301193756852
251129_124530,13.964,1764420343.964,43,-43,43,0,181,13,6,0.07182316473858302
251129_124530,14.03,1764420344.03,34,-34,34,0,190,16,7,0.08421048199448317
251129_124530,14.198,1764420344.198,29,-29,29,0,195,21,10,0.10769225246551155
251129_124530,14.344,1764420344.344,24,-24,24,0,200,23,10,0.11499994250002875
251129_124530,14.629,1764420344.629,18,-18,18,0,206,25,10,0.12135916438875514
251129_124530,14.849,1764420344.849,18,-18,18,0,206,25,10,0.12135916438875514
251129_124545,0.15,1764420345.15,18,-18,18,0,206,25,10,0.12135916438875514
251129_124545,0.215,1764420345.215,18,-18,18,0,206,25,10,0.12135916438875514
251129_124545,0.26,1764420345.26,18,-18,18,0,206,25,10,0.12135916438875514
251129_124545,0.466,1764420345.466,18,-18,18,0,0,0,0,0.0
251129_124545,0.56,1764420345.56,17,-17,17,0,1,0,0,0.0
251129_124545,0.78,1764420345.78,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,0.971,1764420345.971,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,1.266,1764420346.266,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,1.379,1764420346.379,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,1.591,1764420346.591,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,1.7,1764420346.7,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,1.958,1764420346.958,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,2.142,1764420347.142,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,2.315,1764420347.315,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,2.455,1764420347.455,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,2.687,1764420347.687,16,-16,16,0,2,1,1,0.49997500124993743
251129_124545,2.903,1764420347.903,15,-15,15,0,3,1,1,0.3333222225925802
251129_124545,3.058,1764420348.058,14,-14,14,0,4,2,2,0.49998750031249223
251129_124545,3.234,1764420348.234,12,-12,12,0,6,2,2,0.3333277778703688
251129_124545,3.357,1764420348.357,9,-9,9,0,9,2,2,0.2222197531138543
251129_124545,3.525,1764420348.525,8,-8,8,0,10,2,2,0.19999800001999982
251129_124545,3.699,1764420348.699,8,-8,8,0,10,2,2,0.19999800001999982
251129_124545,3.911,1764420348.911,5,-5,5,0,13,2,2,0.15384497042330444
251129_124545,4.059,1764420349.059,5,-5,5,0,13,2,2,0.15384497042330444
251129_124545,4.129,1764420349.129,5,-5,5,0,13,2,2,0.15384497042330444
251129_124545,4.186,1764420349.186,4,-4,4,0,14,2,2,0.14285612245626816
251129_124545,4.276,1764420349.276,4,-4,4,0,14,2,2,0.14285612245626816
251129_124545,4.411,1764420349.411,4,-4,4,0,14,2,2,0.14285612245626816
251129_124545,4.474,1764420349.474,3,-3,3,0,15,2,2,0.13333244445037035
251129_124545,4.559,1764420349.559,2,-2,2,0,16,2,2,0.12499921875488279
251129_124545,4.641,1764420349.641,2,-2,2,0,16,2,2,0.12499921875488279
251129_124545,4.69,1764420349.69,2,-2,2,0,16,2,2,0.12499921875488279
251129_124545,4.771,1764420349.771,2,-2,2,0,16,2,2,0.12499921875488279
251129_124545,6.567,1764420351.567,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.579,1764420351.579,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.591,1764420351.591,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.603,1764420351.603,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.615,1764420351.615,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.628,1764420351.628,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.639,1764420351.639,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.65,1764420351.65,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.662,1764420351.662,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.674,1764420351.674,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.686,1764420351.686,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.699,1764420351.699,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.711,1764420351.711,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.723,1764420351.723,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.735,1764420351.735,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.747,1764420351.747,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.759,1764420351.759,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.771,1764420351.771,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.783,1764420351.783,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.795,1764420351.795,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.807,1764420351.807,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.819,1764420351.819,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.831,1764420351.831,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.843,1764420351.843,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.855,1764420351.855,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.867,1764420351.867,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.879,1764420351.879,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.891,1764420351.891,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.903,1764420351.903,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.915,1764420351.915,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.928,1764420351.928,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.94,1764420351.94,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.952,1764420351.952,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.964,1764420351.964,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.977,1764420351.977,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,6.989,1764420351.989,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.001,1764420352.001,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.013,1764420352.013,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.025,1764420352.025,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.037,1764420352.037,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.049,1764420352.049,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.061,1764420352.061,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.073,1764420352.073,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.084,1764420352.084,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.096,1764420352.096,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.107,1764420352.107,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.119,1764420352.119,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.131,1764420352.131,256,0,0,0,18,2,2,0.11111049383058984
251129_124545,7.142,1764420352.142,256,0,0,0,18,2,2,0.11111049383058984
