timestamp,   	  n_synced, to_demap, demapped, to_ldpc, ldpc'd, decoded, unique, ldpc_%
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_6.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_7.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_8.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_9.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.2 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.3 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.4 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.5 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.6 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.7 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.8 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_10.9 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.0 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
251129_014745_11.1 ,    441,      0,      0,      0,      0,      0,      0,    0.0
