timestamp   		id   decoded  score   llr_sd   snr   n_its   time_in_decode
251127_175645_14.5 225508       0    3.29    2.01     8.0     0.0   0.000
251127_175645_14.6 226352       0    3.01    1.98     4.0     0.0   0.001
251127_175645_14.7 225502       0    2.99    1.94     8.0     0.0   0.001
251127_175645_14.7 225503       0    3.54    1.87     8.0     0.0   0.000
251127_175645_14.8 225462       0    3.99    1.74    -2.0     0.0   0.008
251127_175645_14.8 226066       0    3.01    1.72    -6.0     0.0   0.002
251127_175700_0.1 226422       0    3.16    2.44     5.0    22.0   1.409
251127_175700_0.2 225952       0    5.67    2.35     2.0    22.0   1.497
251127_175700_0.4 225949       0    5.69    2.28     2.0    29.0   1.624
251127_175700_0.4 225948       0    3.89    2.73     2.0     0.0   0.001
251127_175700_0.4 226356       0    2.60    2.45     5.0     0.0   0.001
251127_175700_0.4 226080       0    2.70    2.10    -6.0     0.0   0.000
251127_175700_0.4 226360       0    3.59    2.08     4.0     0.0   0.001
251127_175700_0.4 225517       0    2.58    2.28     7.0     0.0   0.001
251127_175700_0.4 226357       0    3.02    2.42     5.0     0.0   0.003
251127_175700_0.5 225518       0    3.60    2.38     7.0     0.0   0.003
251127_175700_0.5 225851       0    2.96    2.05    -2.0     0.0   0.000
251127_175700_0.5 225852       0    4.13    2.30    -2.0     0.0   0.005
251127_175700_0.5 225947       0    3.66    2.81     2.0     0.0   0.007
251127_175700_0.5 226359       0    2.54    2.00     4.0     0.0   0.001
251127_175700_0.5 225861       0    4.31    1.92    -2.0     0.0   0.001
251127_175700_0.5 225583       0    4.07    1.80    -7.0     0.0   0.001
251127_175700_0.5 225860       0    3.29    1.79    -2.0     0.0   0.001
251127_175700_0.5 225853       0    3.69    1.79    -2.0     0.0   0.001
251127_175700_0.5 226361       0    3.16    1.77     4.0     0.0   0.001
251127_175700_12.0 228042       0    3.05    1.92     1.0     0.0   0.001
251127_175700_12.0 227672       0    2.59    1.93    -4.0     0.0   0.002
251127_175700_12.0 227603       0    2.67    1.77    16.0     0.0   0.001
251127_175700_12.4 227607       0    2.86    1.76    17.0     0.0   0.000
251127_175700_12.7 228053       0   11.74    3.02     2.0     0.0   0.001
251127_175700_12.7 227684       1    8.51    2.62    -4.0     0.0   0.001
251127_175700_12.7 227343       0    8.62    2.32     6.0     0.0   0.001
251127_175700_12.8 227683       0    8.28    2.33    -4.0     0.0   0.002
251127_175700_12.8 228055       0    6.51    2.23     2.0     0.0   0.001
251127_175700_12.9 228051       0    2.73    2.16     1.0     0.0   0.004
251127_175700_12.9 228052       0    7.28    2.21     2.0     0.0   0.005
251127_175700_12.9 228054       0   11.37    2.97     2.0     0.0   0.011
251127_175700_13.0 227686       0    2.66    1.89    -4.0     0.0   0.002
251127_175700_13.0 227613       0    6.02    1.88    16.0     0.0   0.000
251127_175700_13.0 227827       1    3.38    1.89    -9.0     1.0   0.059
251127_175700_13.1 227881       0    5.57    1.87    -6.0     0.0   0.001
251127_175700_13.1 227685       0    5.70    1.95    -4.0     6.0   0.204
251127_175700_13.1 227614       0    6.64    1.77    16.0     0.0   0.001
251127_175700_13.2 227828       0    3.19    1.86    -9.0     1.0   0.054
251127_175700_13.2 227615       0    4.38    1.77    14.0     0.0   0.001
251127_175700_13.5 227344       0    7.70    2.01     6.0    23.0   0.826
251127_175700_13.6 227882       0    4.53    1.73    -6.0    23.0   0.707
251127_175700_13.7 227586       0    3.06    2.10    16.0     0.0   0.000
251127_175700_13.7 226970       0    8.55    1.82     6.0     0.0   0.000
251127_175700_13.7 228057       0    2.87    1.97     5.0     0.0   0.001
251127_175700_13.8 227693       0    2.68    1.72    -5.0     0.0   0.002
251127_175700_13.8 226969       1   10.52    2.15     6.0     4.0   0.072
251127_175700_14.0 227585       0    3.40    2.12    16.0     0.0   0.000
251127_175700_14.0 227678       0    2.84    1.98    -4.0     0.0   0.001
251127_175700_14.0 227687       0    2.78    2.23    -4.0     0.0   0.003
251127_175700_14.0 227611       0    2.85    2.10    17.0     0.0   0.003
251127_175700_14.0 226975       0    2.72    1.70     6.0     0.0   0.002
251127_175715_11.9 228993       0    2.82    2.01    11.0     0.0   0.000
251127_175715_11.9 228994       0    2.90    1.97    11.0     0.0   0.000
251127_175715_12.5 229850       1    9.92    2.97    11.0     0.0   0.001
251127_175715_12.5 229488       1    6.81    3.16     6.0     0.0   0.002
251127_175715_12.6 229849       0   10.72    3.34    11.0     0.0   0.003
251127_175715_12.7 229851       0    5.27    2.56    11.0     0.0   0.001
251127_175715_12.7 229491       0    2.87    2.03     3.0     0.0   0.002
251127_175715_12.8 229489       0    6.78    3.20     6.0     1.0   0.041
251127_175715_12.9 228984       0    2.59    1.93    11.0     0.0   0.031
251127_175715_13.0 228983       0    2.57    1.89    11.0     0.0   0.019
251127_175715_13.1 228828       0    6.79    1.89     7.0     0.0   0.001
251127_175715_13.1 229848       0    6.89    2.59    11.0     5.0   0.369
251127_175715_13.2 229000       0    2.66    1.78    11.0     0.0   0.001
251127_175715_13.3 229001       0    2.87    1.78    11.0     0.0   0.000
251127_175715_13.4 228827       0    8.79    2.30     7.0    12.0   0.924
251127_175715_14.9 229490       0    4.27    2.46     5.0    31.0   2.434
251127_175730_0.4 229487       0    4.14    2.57     6.0    37.0   2.899
251127_175730_0.4 228989       0    2.75    1.83    11.0    38.0   2.719
251127_175730_0.5 228988       0    2.84    1.82    11.0    38.0   2.688
251127_175730_0.7 229170       1    7.55    2.87    -2.0     0.0   0.001
251127_175730_0.7 229169       0    6.61    2.62    -2.0     0.0   0.000
251127_175730_0.7 229263       1    3.86    2.62    -3.0     0.0   0.001
251127_175730_0.7 229859       0    4.59    2.39    11.0     0.0   0.000
251127_175730_0.8 229852       0    4.02    3.06    11.0     0.0   0.005
251127_175730_0.8 229853       0    4.07    2.72    11.0     0.0   0.005
251127_175730_0.9 229262       0    3.88    2.53    -3.0     0.0   0.003
251127_175730_0.9 229858       0    4.57    2.56    11.0     0.0   0.005
251127_175730_0.9 229158       0    2.79    2.36    -3.0     0.0   0.003
251127_175730_1.0 229176       0    3.52    2.22    -2.0     0.0   0.001
251127_175730_1.0 229167       0    2.66    2.21    -2.0     0.0   0.001
251127_175730_1.0 229857       0    2.89    2.15    10.0     0.0   0.001
251127_175730_1.0 229175       0    3.37    2.11    -2.0     0.0   0.001
251127_175730_1.0 229854       0    3.08    2.11    10.0     0.0   0.004
251127_175730_1.0 229171       0    5.19    2.17    -2.0     4.0   0.163
251127_175730_1.0 229166       0    2.63    2.10    -2.0     0.0   0.015
251127_175730_1.0 229840       0    2.92    2.01    10.0     0.0   0.000
251127_175730_1.0 229860       0    3.60    2.01    11.0     0.0   0.002
251127_175730_1.0 228826       0    7.28    2.30     8.0    12.0   0.348
251127_175730_1.0 229162       0    3.35    1.99    -3.0     0.0   0.001
251127_175730_1.0 228771       0    4.80    1.95    -8.0     0.0   0.001
251127_175730_1.0 228996       0    2.74    1.87    11.0     0.0   0.001
251127_175730_1.0 228997       0    3.25    1.85    11.0     0.0   0.001
251127_175730_1.0 229168       0    3.48    1.81    -2.0     0.0   0.000
251127_175730_1.0 229024       0    9.55    1.79    -7.0     0.0   0.000
251127_175730_1.0 229211       0    8.88    1.77    -8.0     0.0   0.001
251127_175730_1.0 229210       0    9.25    1.76    -8.0     0.0   0.001
251127_175730_1.0 228999       0    3.27    1.76    11.0     0.0   0.001
251127_175730_1.1 228998       0    3.55    1.75    11.0     0.0   0.001
251127_175730_1.1 229839       0    2.94    1.75    10.0     0.0   0.001
251127_175730_1.1 229214       0    2.55    1.72    -8.0     0.0   0.001
251127_175730_11.7 230544       1   13.39    4.06    20.0     0.0   0.000
251127_175730_11.8 230545       0   10.77    4.29    20.0     0.0   0.001
251127_175730_11.8 230542       0    4.92    3.96    20.0     0.0   0.001
251127_175730_11.8 230543       0   10.80    3.97    20.0     1.0   0.036
251127_175730_12.3 230546       0    4.92    3.67    19.0    30.0   0.568
251127_175730_12.3 230538       0    2.90    4.28    20.0     0.0   0.000
251127_175730_12.4 230539       0    2.77    4.15    20.0     0.0   0.000
251127_175730_12.4 230643       0    2.70    2.23   -10.0     0.0   0.001
251127_175730_12.4 230644       0    3.21    2.19   -10.0     0.0   0.001
251127_175730_12.4 230645       0    2.94    1.96   -10.0     0.0   0.002
251127_175730_12.7 230655       1    9.16    3.28   -10.0     0.0   0.001
251127_175730_12.7 230553       0    3.43    3.43    20.0     0.0   0.003
251127_175730_12.7 230552       0    2.79    3.21    19.0     0.0   0.001
251127_175730_12.8 230541       0    4.74    4.28    19.0     0.0   0.004
251127_175730_12.8 231365       0    8.49    2.97     0.0     0.0   0.000
251127_175730_12.9 231366       0    7.88    2.87     0.0     0.0   0.001
251127_175730_12.9 230554       0    3.21    3.22    20.0     0.0   0.005
251127_175730_12.9 230512       1    7.77    2.99    -5.0     0.0   0.005
251127_175730_13.0 230656       0    7.95    3.01   -10.0     1.0   0.024
251127_175730_13.0 230996       1    5.40    2.70   -13.0     0.0   0.002
251127_175730_13.1 230654       0    6.57    2.69   -10.0     2.0   0.110
251127_175730_13.1 230657       0    4.21    2.43   -10.0     0.0   0.047
251127_175730_13.1 230511       0    6.04    2.49    -5.0     1.0   0.063
251127_175730_13.2 231367       0    4.44    2.41     0.0     0.0   0.000
251127_175730_13.2 230513       0    6.34    2.43    -5.0     1.0   0.027
251127_175730_13.3 230995       0    4.80    2.33   -13.0     1.0   0.035
251127_175730_13.3 231364       0    5.70    2.30     0.0     0.0   0.000
251127_175730_13.3 230510       0    3.37    2.22    -4.0     0.0   0.001
251127_175730_13.4 230275       0    2.60    2.19   -10.0     0.0   0.001
251127_175730_13.4 230514       0    3.17    2.05    -4.0     0.0   0.001
251127_175730_13.5 231139       1    6.85    2.13   -12.0     2.0   0.108
251127_175730_13.5 230798       0    6.45    1.95   -18.0     0.0   0.000
251127_175730_13.6 230283       0    3.09    1.87   -10.0     0.0   0.000
251127_175730_13.6 231193       0    4.70    1.85   -12.0     0.0   0.000
251127_175730_13.6 230797       0    5.44    1.71   -18.0     0.0   0.005
251127_175730_13.7 231140       0    6.46    1.91   -12.0     5.0   0.248
251127_175730_13.7 230997       0    3.51    2.05   -13.0    11.0   0.525
251127_175730_14.0 230540       0    3.53    3.76    19.0    41.0   1.258
251127_175730_14.1 230914       0    2.76    2.71    10.0     0.0   0.000
251127_175730_14.1 230908       0    2.63    2.28     8.0     0.0   0.002
251127_175730_14.1 230910       0   12.91    3.33    11.0     0.0   0.003
251127_175730_14.2 230559       0    2.72    2.29    19.0     0.0   0.004
251127_175730_14.2 230281       0    8.53    1.80     1.0     0.0   0.003
251127_175730_14.3 230912       0    7.44    2.60    11.0     0.0   0.006
251127_175730_14.4 230461       1    7.18    2.03    -5.0     3.0   0.160
251127_175730_14.4 230460       0    6.71    1.95    -5.0     4.0   0.244
251127_175730_14.6 230911       1   12.71    3.30    11.0     9.0   0.568
251127_175745_0.2 230909       0    7.90    2.64    11.0    37.0   1.163
251127_175745_0.3 231368       0    2.78    1.90     9.0     0.0   0.003
251127_175745_1.0 231369       0    3.34    1.76     9.0    19.0   0.711
251127_175745_1.0 231199       0    2.75    1.73    -9.0    19.0   0.728
251127_175745_12.1 232127       0    2.53    2.11     0.0     0.0   0.001
251127_175745_12.1 232128       0    2.78    1.72     0.0     0.0   0.001
251127_175745_12.1 232472       0    2.60    1.73   -11.0     0.0   0.002
251127_175745_12.4 233162       1    4.75    3.64    11.0     0.0   0.001
251127_175745_12.4 232800       1    8.67    3.86     8.0     0.0   0.002
251127_175745_12.5 232801       0    9.21    3.95     8.0     0.0   0.003
251127_175745_12.6 233161       0    5.12    3.66    11.0     0.0   0.007
251127_175745_12.6 233163       0    2.64    3.18    11.0     0.0   0.002
251127_175745_12.7 232799       0    5.23    2.93     8.0     0.0   0.002
251127_175745_12.7 232975       0    2.51    2.82     3.0     0.0   0.000
251127_175745_12.8 232294       1    3.99    3.55     6.0     1.0   0.069
251127_175745_12.8 231977       1   11.15    2.41     3.0     1.0   0.031
251127_175745_12.9 232295       0    3.40    3.19     6.0     3.0   0.210
251127_175745_12.9 231978       0    5.95    1.71     3.0     0.0   0.003
251127_175745_13.0 231976       0   12.69    2.63     3.0     3.0   0.253
251127_175745_13.0 233160       0    3.46    3.14    11.0     7.0   0.468
251127_175745_13.7 231975       0    8.83    2.02     3.0    25.0   1.101
251127_175745_13.8 232802       0    5.92    3.23     8.0    34.0   1.351
251127_175745_13.8 232574       1   12.54    3.38     3.0     0.0   0.001
251127_175745_13.9 232578       0    2.79    2.94     3.0     0.0   0.001
251127_175745_13.9 233170       0    2.63    3.00    11.0     0.0   0.002
251127_175745_14.0 232575       0   12.40    3.37     3.0     0.0   0.003
251127_175745_14.0 232795       0    2.76    3.29     7.0     0.0   0.003
251127_175745_14.1 232569       0    3.28    2.99     3.0     0.0   0.004
251127_175745_14.2 233164       0    2.55    3.38    11.0     0.0   0.006
251127_175745_14.2 232293       0    3.16    2.83     6.0     1.0   0.081
251127_175745_14.3 232336       1    5.51    2.77    -5.0     0.0   0.001
251127_175745_14.3 231982       0    3.41    2.75     3.0     0.0   0.001
251127_175745_14.4 231988       0    3.22    2.71     3.0     0.0   0.000
251127_175745_14.6 232139       1   10.42    2.76     1.0     3.0   0.185
251127_175745_14.7 232740       1    5.94    2.65     2.0     1.0   0.085
251127_175745_14.9 231989       0    2.64    2.47     3.0     0.0   0.001
251127_175745_15.0 232739       0    6.44    2.51     2.0     1.0   0.076
251127_175800_0.1 232577       0    2.53    2.41     3.0     0.0   0.001
251127_175800_0.1 232138       0    9.71    2.51     1.0     6.0   0.687
251127_175800_0.2 231965       0    2.90    2.25     2.0     0.0   0.001
251127_175800_0.3 232579       0    2.62    2.18     3.0     0.0   0.000
251127_175800_0.3 231973       0    2.91    2.16     3.0     0.0   0.021
251127_175800_0.4 232140       0    6.94    2.14     1.0     0.0   0.001
251127_175800_0.4 232337       0    3.73    2.35    -5.0     3.0   0.478
251127_175800_0.5 232137       0    5.45    2.10     1.0     0.0   0.001
251127_175800_0.6 232335       0    4.80    2.35    -5.0     3.0   0.431
251127_175800_0.8 232482       1    6.48    2.12   -11.0     1.0   0.118
251127_175800_0.8 231963       0    2.62    2.05     2.0     0.0   0.012
251127_175800_1.0 232561       0    2.79    2.04     3.0     0.0   0.000
251127_175800_1.1 231987       0    2.85    2.03     3.0     0.0   0.048
251127_175800_1.1 232741       0    3.39    2.02     2.0     0.0   0.006
251127_175800_1.1 232573       0    7.57    2.77     3.0    20.0   2.035
251127_175800_1.1 231968       0    2.72    1.94     3.0     0.0   0.018
251127_175800_1.1 231964       0    3.60    2.43     2.0    13.0   1.615
251127_175800_1.1 232576       0    7.72    2.77     3.0    22.0   2.159
251127_175800_1.1 232738       0    4.29    2.03     2.0     4.0   0.417
251127_175800_1.1 232966       0    2.90    2.09     5.0     7.0   0.656
251127_175800_1.1 232568       0    2.94    2.90     3.0    23.0   2.243
251127_175800_1.1 232481       0    6.60    1.93   -11.0     0.0   0.000
251127_175800_1.1 232325       0    2.66    1.89    -6.0     0.0   0.001
251127_175800_1.1 231969       0    3.59    1.86     3.0     0.0   0.001
251127_175800_1.1 232326       0    2.79    1.83    -6.0     0.0   0.003
251127_175800_11.9 233855       1   11.31    3.77    18.0     0.0   0.002
251127_175800_12.0 233850       0    3.63    3.72    18.0     0.0   0.002
251127_175800_12.0 233856       0   13.83    4.07    18.0     0.0   0.004
251127_175800_12.0 233858       0    4.10    3.29    17.0     0.0   0.001
251127_175800_12.0 233849       0    3.02    3.60    18.0     0.0   0.004
251127_175800_12.0 233854       0    5.57    3.02    17.0     0.0   0.002
251127_175800_12.0 234098       0    2.55    2.44   -15.0     0.0   0.000
251127_175800_12.0 233851       0    3.08    3.29    18.0     0.0   0.003
251127_175800_12.0 234296       0    2.50    1.81   -10.0     0.0   0.000
251127_175800_12.0 233857       0   10.35    3.51    18.0     1.0   0.027
251127_175800_12.3 233860       0    2.71    3.33    17.0     0.0   0.001
251127_175800_12.3 233859       0    3.06    3.86    17.0     0.0   0.001
251127_175800_12.3 234106       0    2.52    2.09   -12.0     0.0   0.001
251127_175800_12.4 233582       0    2.75    2.01     0.0     0.0   0.001
251127_175800_12.4 234277       0    4.94    1.72    -8.0     0.0   0.001
251127_175800_12.7 234105       0    2.57    2.04   -12.0    27.0   0.464
251127_175800_12.8 234451       1    5.51    3.12    -4.0     0.0   0.001
251127_175800_12.8 233848       0    3.13    3.10    17.0     0.0   0.001
251127_175800_12.8 233975       1    9.43    3.34   -15.0     0.0   0.003
251127_175800_12.9 233847       0    3.42    3.11    17.0     0.0   0.002
251127_175800_12.9 234452       0    4.98    3.18    -3.0     0.0   0.004
251127_175800_12.9 233844       0    3.63    2.80    17.0     0.0   0.000
251127_175800_12.9 234677       0    3.21    2.86     7.0     0.0   0.001
251127_175800_13.0 233974       0    9.26    3.09   -15.0     0.0   0.003
251127_175800_13.0 234678       0    2.99    2.75     7.0     0.0   0.001
251127_175800_13.0 234453       0    2.62    2.68    -3.0     0.0   0.001
251127_175800_13.1 233865       0    4.07    2.61    17.0     0.0   0.001
251127_175800_13.2 233845       0    2.63    2.54    17.0     0.0   0.001
251127_175800_13.2 233843       0    2.86    2.52    17.0     0.0   0.021
251127_175800_13.3 233863       0    2.54    2.50    17.0     0.0   0.001
251127_175800_13.4 233864       0    3.71    2.46    17.0     0.0   0.001
251127_175800_13.4 233977       0    3.03    2.41   -16.0     0.0   0.001
251127_175800_13.5 234450       0    3.77    2.59    -4.0     5.0   0.264
251127_175800_13.6 233866       0    3.32    2.31    17.0     0.0   0.000
251127_175800_13.6 234308       1   11.01    2.35    -9.0     1.0   0.076
251127_175800_13.7 234108       0    5.21    2.25   -11.0     0.0   0.017
251127_175800_13.7 233973       0    5.35    2.20   -16.0     0.0   0.011
251127_175800_13.8 234307       0   10.49    2.12    -9.0     1.0   0.053
251127_175800_13.9 234111       0    8.99    1.97   -12.0     0.0   0.001
251127_175800_14.0 233767       0    2.57    1.93    -9.0     0.0   0.001
251127_175800_14.0 233972       0    2.70    1.91   -16.0     0.0   0.023
251127_175800_14.0 234112       0    3.85    1.85   -12.0     0.0   0.023
251127_175800_14.1 234310       0    2.88    1.73    -9.0     0.0   0.002
251127_175800_14.1 233976       0    6.13    2.46   -15.0    26.0   1.314
251127_175800_14.7 234110       0   11.88    2.40   -12.0    27.0   1.635
251127_175800_14.8 234109       0   10.15    2.36   -11.0    29.0   1.674
251127_175815_0.1 234306       0    5.76    1.70    -9.0    29.0   1.317
251127_175815_0.1 233852       0    5.64    3.40    17.0     0.0   0.001
251127_175815_0.2 234356       0    3.07    2.92     4.0     0.0   0.001
251127_175815_0.2 233594       1    7.41    2.72     0.0     0.0   0.000
251127_175815_0.2 234681       0    2.76    2.69     8.0     0.0   0.001
251127_175815_0.2 233853       0    6.95    3.72    17.0     0.0   0.004
251127_175815_0.2 234457       0    3.18    2.63    -3.0     0.0   0.000
251127_175815_0.2 233591       0    2.62    2.57     0.0     0.0   0.000
251127_175815_0.3 233593       0    8.80    3.02     0.0     0.0   0.005
251127_175815_0.3 234683       0    2.70    2.62     8.0     0.0   0.003
251127_175815_0.3 233595       0    3.78    2.35     1.0     0.0   0.009
251127_175815_0.4 234672       0    2.54    2.34     8.0     0.0   0.001
251127_175815_0.4 233592       0    6.56    2.36     0.0     4.0   0.075
251127_175815_0.5 234456       0    2.60    2.30    -3.0     0.0   0.001
251127_175815_0.5 233868       0    2.61    2.28    17.0     0.0   0.001
251127_175815_0.6 234682       0    3.22    2.22     8.0     0.0   0.001
251127_175815_0.6 233773       0   10.29    2.17    -8.0     0.0   0.001
251127_175815_0.6 234458       0    2.89    2.00    -3.0     0.0   0.002
251127_175815_0.7 234357       0    3.03    1.93     5.0     0.0   0.020
251127_175815_0.7 234463       0    4.01    1.90    -4.0     0.0   0.007
251127_175815_0.7 234464       0    3.23    1.84    -4.0     0.0   0.001
251127_175815_0.7 233772       1   10.02    2.00    -8.0     5.0   0.209
251127_175815_0.9 233969       0    2.60    2.20   -14.0    29.0   0.713
251127_175815_11.8 235831       0    2.98    2.01   -12.0     0.0   0.002
251127_175815_11.8 235278       0    3.01    1.97    10.0     0.0   0.002
251127_175815_11.9 235829       0    3.36    1.76   -12.0     0.0   0.002
251127_175815_11.9 235828       0    2.71    1.78   -12.0     0.0   0.003
251127_175815_12.8 235276       0    2.56    2.36    10.0    30.0   0.975
251127_175815_13.0 235277       0    3.13    2.20    10.0    38.0   1.152
251127_175815_13.0 236040       0    2.59    1.76     0.0     0.0   0.001
251127_175815_13.0 236369       0    2.54    1.72     1.0     0.0   0.002
251127_175815_13.4 235451       1    5.64    3.08     7.0     0.0   0.002
251127_175815_13.4 235453       0    4.41    2.59     7.0     0.0   0.001
251127_175815_13.5 235887       0    6.82    2.92     0.0     0.0   0.005
251127_175815_13.5 235300       0    2.61    2.64     8.0     0.0   0.003
251127_175815_13.6 235886       0    6.44    2.89     0.0     0.0   0.005
251127_175815_13.7 236052       1   10.65    2.56     0.0     0.0   0.035
251127_175815_13.7 235450       0    5.25    2.86     7.0     1.0   0.083
251127_175815_13.8 235454       0    4.90    2.51     7.0     0.0   0.021
251127_175815_13.8 236405       1    6.40    2.82    -1.0     2.0   0.132
251127_175815_13.8 236051       0   11.42    2.51     0.0     1.0   0.132
251127_175815_13.9 235288       1   12.34    2.56    10.0     5.0   0.276
251127_175815_13.9 236290       1    9.63    2.90     4.0     4.0   0.282
251127_175815_13.9 236404       0    4.77    2.40    -1.0     0.0   0.007
251127_175815_14.0 236291       0    7.60    2.40     4.0     0.0   0.000
251127_175815_14.1 235888       0    4.54    2.37     0.0     0.0   0.001
251127_175815_14.2 236406       0    5.23    2.47    -1.0     6.0   0.250
251127_175815_14.2 235885       0    3.84    2.37     0.0     0.0   0.000
251127_175815_14.3 236288       0    3.28    2.33     4.0     0.0   0.001
251127_175815_14.4 236289       0    7.55    2.46     4.0     9.0   0.365
251127_175815_14.5 236049       0    3.06    2.19     0.0     0.0   0.001
251127_175815_14.7 236357       0    2.93    2.04     5.0     0.0   0.014
251127_175815_14.9 236010       1    7.48    2.13   -10.0     2.0   0.336
251127_175815_15.0 235832       0    3.21    2.00   -12.0     0.0   0.001
251127_175830_0.1 235834       1   11.16    2.02   -11.0     3.0   0.372
251127_175830_0.2 235289       0   11.41    2.25    10.0    10.0   1.166
251127_175830_0.4 235835       0    9.56    1.97   -11.0     2.0   0.263
251127_175830_0.6 236050       0    7.47    1.91     0.0     0.0   0.033
251127_175830_0.7 235648       1    9.01    2.00    -3.0     5.0   0.825
251127_175830_0.7 235290       0    6.34    1.91    10.0     0.0   0.012
251127_175830_0.8 235287       0    8.41    1.90    10.0     0.0   0.001
251127_175830_1.0 236356       0    3.02    1.84     5.0     0.0   0.001
251127_175830_1.2 236053       0    6.17    1.90     0.0     2.0   0.386
251127_175830_1.2 236046       0    2.76    2.30     0.0    15.0   2.072
251127_175830_1.2 236045       0    2.60    1.93     0.0     6.0   0.968
251127_175830_1.2 235456       0    3.02    1.97     7.0     7.0   1.097
251127_175830_1.2 236011       0    6.15    1.86   -10.0     2.0   0.361
251127_175830_1.2 236292       0    3.26    2.36     4.0    19.0   2.265
251127_175830_1.2 235452       0    3.82    2.34     7.0    17.0   2.250
251127_175830_1.2 235794       1    7.66    1.78   -12.0     1.0   0.188
251127_175830_1.2 235299       0    2.79    2.14     8.0    13.0   2.013
251127_175830_1.2 236349       0    3.60    1.75     5.0     0.0   0.002
251127_175830_1.2 236350       0    3.76    1.75     5.0     0.0   0.001
251127_175830_1.2 235281       0    2.81    1.74     8.0     0.0   0.001
251127_175830_1.2 236345       0    2.72    1.73     5.0     0.0   0.000
251127_175830_1.2 236009       0    5.60    1.73   -10.0     0.0   0.001
251127_175830_1.2 236346       0    2.59    1.71     5.0     0.0   0.001
251127_175830_11.7 237168       1   12.67    4.03    19.0     0.0   0.002
251127_175830_11.7 237170       0    3.04    3.16    17.0     0.0   0.004
251127_175830_11.9 237169       0    8.67    3.41    19.0    10.0   0.190
251127_175830_12.0 237167       0   11.77    3.84    19.0     0.0   0.001
251127_175830_12.0 237166       0    6.63    3.48    19.0     0.0   0.000
251127_175830_12.0 237162       0    2.91    3.69    19.0     0.0   0.001
251127_175830_12.3 237758       0    2.96    2.19    -4.0     0.0   0.001
251127_175830_12.4 237946       1    7.02    1.81   -10.0     3.0   0.052
251127_175830_12.7 237136       1    7.57    3.47     3.0     0.0   0.001
251127_175830_12.8 237619       1    8.12    2.86    -4.0     0.0   0.002
251127_175830_12.8 237177       0    3.36    3.05    19.0     0.0   0.003
251127_175830_12.8 237176       0    2.97    2.72    18.0     0.0   0.001
251127_175830_12.8 237138       0    3.65    2.71     3.0     0.0   0.001
251127_175830_12.9 237620       0    8.86    2.95    -4.0     0.0   0.006
251127_175830_12.9 237135       0    5.47    2.78     2.0     1.0   0.045
251127_175830_12.9 237989       1    3.44    3.33     8.0     1.0   0.060
251127_175830_12.9 237990       0    3.33    3.26     8.0     1.0   0.075
251127_175830_13.0 237763       1    9.28    2.58    -3.0     1.0   0.044
251127_175830_13.0 237178       0    2.74    2.58    19.0     0.0   0.001
251127_175830_13.0 237622       0    3.15    2.37    -4.0     0.0   0.001
251127_175830_13.1 237137       0    6.87    2.93     3.0     4.0   0.159
251127_175830_13.1 237618       0    4.52    2.34    -4.0     0.0   0.012
251127_175830_13.2 237761       0    2.60    1.93    -4.0     0.0   0.001
251127_175830_13.3 237804       0    8.49    1.89   -12.0     0.0   0.002
251127_175830_13.3 237764       0    7.82    2.27    -3.0     3.0   0.134
251127_175830_13.3 237765       0    4.27    1.80    -4.0     0.0   0.001
251127_175830_13.4 237051       0    4.82    1.74   -15.0     0.0   0.001
251127_175830_13.4 237052       0    4.52    1.71   -15.0     0.0   0.001
251127_175830_13.5 237621       0    6.13    2.35    -4.0    19.0   0.685
251127_175830_13.7 237762       0    6.72    1.86    -3.0    22.0   0.693
251127_175830_13.8 237165       0    4.18    3.83    17.0     0.0   0.000
251127_175830_13.8 237164       0    3.69    3.65    17.0     0.0   0.002
251127_175830_13.8 237625       0    3.45    2.35    -4.0     0.0   0.001
251127_175830_13.9 237754       0    3.05    2.25    -4.0     0.0   0.002
251127_175830_13.9 237126       0    2.89    2.17     2.0     0.0   0.001
251127_175830_14.0 237623       0    2.85    2.67    -4.0     0.0   0.003
251127_175830_14.0 237626       0    3.09    2.28    -4.0     0.0   0.004
251127_175830_14.1 237127       0    2.81    2.67     2.0     0.0   0.005
251127_175830_14.1 237125       0    2.62    2.05     1.0     0.0   0.001
251127_175830_14.1 237769       0    2.84    1.98    -5.0     0.0   0.000
251127_175830_14.2 237755       0    2.58    1.96    -4.0     0.0   0.039
251127_175830_14.2 237183       0    2.51    1.95    17.0     0.0   0.001
251127_175830_14.2 237085       1    2.99    2.16    -7.0     4.0   0.179
251127_175830_14.3 237084       0    2.73    1.97    -7.0     7.0   0.296
251127_175830_14.6 237131       0    2.52    2.69     3.0    29.0   0.779
251127_175830_14.6 237608       0    2.90    2.08    -6.0     0.0   0.001
251127_175830_14.6 237801       0    3.07    1.81   -12.0     0.0   0.001
251127_175830_14.6 237768       0    2.80    1.77    -5.0     0.0   0.001
251127_175830_14.6 237810       0    3.47    1.71   -12.0     0.0   0.001
251127_175845_12.1 239094       0    3.84    1.70   -11.0     0.0   0.001
251127_175845_12.4 239424       1    6.77    3.49     0.0     0.0   0.000
251127_175845_12.4 238602       0    6.29    2.83    11.0     0.0   0.001
251127_175845_12.5 239425       0    7.05    3.45     0.0     0.0   0.003
251127_175845_12.5 238600       1   13.46    3.53    11.0     0.0   0.008
251127_175845_12.6 239423       0    3.91    2.73     0.0     0.0   0.007
